Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Tokyo Bakery,BAKERY,,,"4385 Sheppard Avenue East, Scarborough M1S 1T8","Bakery, Chinese",,Scarborough
241 Pizza,QUICK BITES,,,"2834 Victoria Park Avenue, Scarborough M2J 4A8","Pizza, Fast Food",30.0,Scarborough
Chawk Bazar,CASUAL DINING,,,"1738 Lawrence Ave E, Scarborough","Asian, Pakistani, Indian, Bangladeshi",45.0,Scarborough
Subway,QUICK BITES,2.8,4.0,"4545 Kingston Road, Scarborough M1E 2P1",Fast Food,20.0,Scarborough
Manpasand,CASUAL DINING,,,"735 Middlefield Road, Unit 1-2, Scarborough",Indian,35.0,Scarborough
Golden Bubbles,CAFÉ,,,"3276 Midland Ave. Unit C125, Scarborough, Toronto, Toronto","Cafe, Desserts",20.0,Scarborough
Menchie's,DESSERT PARLOR,,,"Woodside Square, 1571 Sandhurst Circle, Scarborough",Frozen Yogurt,15.0,Scarborough
L's Chinese Eatery,CASUAL DINING,,,"1734 Lawrence Avenue East, Scarborough M1R 2Y2",Hakka Chinese,25.0,Scarborough
Red Sail Boat Bakery,BAKERY,3.5,4.0,"2838 Victoria Park Avenue, Scarborough","Bakery, Chinese",15.0,Scarborough
Burrito Zone,QUICK BITES,,,"Unit 2, 2030 Ellesmere Road M1H 2V6",Tex-Mex,,Scarborough
Alanoor Afghan Kabob,CASUAL DINING,,,"3595 Sheppard Avenue East, Scarborough M1T 3K7","Mediterranean, Middle Eastern, Afghan",25.0,Scarborough
Rainbow Food,Other,3.6,4.0,"Midtown Plaza, 4227 Sheppard Avenue East, Scarborough M1S 5H5",Vietnamese,15.0,Scarborough
Windies,CASUAL DINING,,,"3330 Lawrence Avenue E, Scarborough M1H 1A7","West Indian, Caribbean",30.0,Scarborough
P Jay's Takeout,QUICK BITES,,,"2677 Kennedy Road, Scarborough M1T 3H8",Jamaican,15.0,Scarborough
Chicken King,QUICK BITES,,,"Finch Midland Centre, 4188 Finch Avenue East, Scarborough","Chinese, Fast Food",20.0,Scarborough
Kin Kin Bakery & Bubble Tea,BAKERY,,,"3850 Sheppard Avenue East, Scarborough M1T 3L4","Bakery, Bubble Tea, Beverages",15.0,Scarborough
Uncle Harry's,CASUAL DINING,,,"Birchmount Plaza, 462 Birchmount Road, Scarborough",Fish and Chips,30.0,Scarborough
Yogi's Noodle,Other,,,"Chartwell Shopping Centre, 2301 Brimley Road, Scarborough M1S 3L6",Cantonese,20.0,Scarborough
Scarborough Pizza Kabob,QUICK BITES,,,"2157 Lawrence Avenue East,","Pizza, Fast Food",25.0,Scarborough
Jerk King,QUICK BITES,,,"4457 Kingston Road, Scarborough M1E2N7","Caribbean, Fast Food",30.0,Scarborough
Ruby's Mediterranean Cuisine,QUICK BITES,,,"Eglinton Square, Food Court, 1 Eglinton Square",Mediterranean,15.0,Scarborough
Moms N Paps,CASUAL DINING,,,"1173 Victoria Park Avenue, Scarborough M1L","Caribbean, West Indian",40.0,Scarborough
Karachi Kitchen,QUICK BITES,,,"2300 Lawrence Avenue East, Scarborough M1P 2K9","Pakistani, Indian",20.0,Scarborough
Spicy Bite,QUICK BITES,,,"3001 Markham Road, Scarborough",Indian,30.0,Scarborough
Supreme Restaurant & Bar,CASUAL DINING,,,"1249 Ellesmere Road, Scarborough M1P 2X4","Chinese, Caribbean",25.0,Scarborough
Shawarma Al-Araby Mediterranean Grill,QUICK BITES,,,"2173 Victoria Park, Scarborough",Mediterranean,20.0,Scarborough
Tikka Kabab & Biryani House,QUICK BITES,,,"1145 Morningside Avenue, Unit 39, Scarborough M1B 0A7","Pakistani, Indian",25.0,Scarborough
Midland Court Restaurant,CASUAL DINING,,,"Scarborough Village Mall, 3380 Midland Avenue, Scarborough","Cantonese, Chinese, Asian",30.0,Scarborough
Chat's Jerk Restaurant,CASUAL DINING,,,"3537 Street Clair Avenue E, Scarborough M1K 1L6",Caribbean,40.0,Scarborough
Rajin's Roti,QUICK BITES,,,"5743 Finch Avenue East, Scarborough M1B 5J9",Caribbean,15.0,Scarborough
Teriyaki Experience,QUICK BITES,,,"SmartCentres Scarborough West, 1900 Eglinton Avenue East, Scarborough, GTA M1L 2L9",Japanese,20.0,Scarborough
Wynner Grill,CASUAL DINING,,,"3330 Pharmacy Avenue, Scarborough M1W 3V8",Northern Chinese,40.0,Scarborough
Jeyam,QUICK BITES,,,"1545 Warden Avenue, Scarborough","Sri Lankan, Indian",25.0,Scarborough
Country Style,CAFÉ,2.1,5.0,2387 Kingston Road,Cafe,20.0,Scarborough
Spice and Aroma,CASUAL DINING,,,"3330 Pharmacy Avenue, Scarborough M1W 3V8",Chinese,35.0,Scarborough
King Huang Restaurant,CASUAL DINING,,,"4227 Sheppard Avenue East, Unit B1, Scarborough, M1S 5H5",Cantonese,40.0,Scarborough
Tak Fu Seafood Restaurant,CASUAL DINING,,,"Silver Star, 633 Silver Star Boulevard, Scarborough","Dim Sum, Cantonese, Chinese, Asian",30.0,Scarborough
Al-Karam Sweets,DESSERT PARLOR,,,"3001 Markham Road, Scarborough","Desserts, Indian",20.0,Scarborough
Cecilia Cafe,QUICK BITES,,,"Dragon Centre, 23 Glen Watford Drive, Scarborough M1S 2B7",Chinese,30.0,Scarborough
Arsenio's Kitchen,CASUAL DINING,,,"640 Danforth Rd, Scarborough, ON M1K 1G2","Filipino, Jamaican",25.0,Scarborough
Timmy's Bagel & Coffee,QUICK BITES,,,"2834 Markham Road, Scarborough",Fast Food,15.0,Scarborough
Buster's Pub,BAR,3.5,5.0,"1539 Kingston Road, Scarborough",Bar Food,40.0,Scarborough
Lebanese Bakery,BAKERY,,,"2094 Lawrence Avenue East, Scarborough","Lebanese, Bakery",15.0,Scarborough
Yaarl Cake House,DESSERT PARLOR,,,"2761 Markham Road, Scarborough M1X 0A4",Desserts,30.0,Scarborough
Smilin' Jacks Bar & Grill,BAR,,,"3482 Lawrence Avenue E, Scarborough M1H 1A9",Bar Food,60.0,Scarborough
Big Bite Burrito,QUICK BITES,,,"4045 Sheppard Avenue East, Toronto",COST FOR TWO:,20.0,Scarborough
Tong Ha Supreme BBQ,Other,,,"Silver Star, 633 Silver Star Boulevard, Unit 59, Scarborough","BBQ, Chinese",10.0,Scarborough
James' Black Bear Pub,BAR,,,"3276 Danforth Avenue, Scarborough",Bar Food,35.0,Scarborough
Italian Espresso Bar,CAFÉ,3.2,4.0,"Birchmount Plaza, 462 Birchmount Road, Scarborough","Beverages, Cafe",15.0,Scarborough
Little Caesars,QUICK BITES,,,"3593 Sheppard Avenue East, Scarborough M1T 3K8","Pizza, Fast Food",25.0,Scarborough
Happyland Pub & Grill,CASUAL DINING,,,2302 Eglinton Avenue East,"Bar Food, Grill",40.0,Scarborough
Blue Sky Bakery,BAKERY,,,"801 Brimley Road, Scarborough","Bakery, Afghan",15.0,Scarborough
Harden Fast Food Ltd,Other,,,"3833 Midland Avenue, Scarborough, GTA M1V 5L6","Cantonese, Hong Kong Style",25.0,Scarborough
Sugar Marmalade,DESSERT PARLOR,,,Opening Soon,"Desserts, Taiwanese",25.0,Scarborough
Sahebi Kabob,QUICK BITES,3.6,4.0,"3341 Markham Road, Scarborough","Kebab, Afghan",20.0,Scarborough
#1 Jerk,QUICK BITES,,,"2859 Kingston Road, Scarborough M1M",Caribbean,20.0,Scarborough
Sai-Lila Khaman Dhokla House,QUICK BITES,,,"864 Markham Road, Scarborough","Indian, Sri Lankan",,Scarborough
Spicy Incense Pot,CASUAL DINING,,,"4188 Finch Avenue East, Scarborough","Sichuan, Chinese, Asian",30.0,Scarborough
Ghadir Meat & Restaurant,FAST CASUAL,,,"Lawrence Ave E, Toronto, ON, Canada",Middle Eastern,15.0,Scarborough
Kernels Popcorn,QUICK BITES,,,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5",Fast Food,15.0,Scarborough
Desi Taste,QUICK BITES,,,"204 Markham Road, Scarborough",Pakistani,,Scarborough
Martin's Bakery,QUICK BITES,,,"2761 Markham Rorad, Scarborough M1X 0A4","Sri Lankan, Bakery",15.0,Scarborough
Mcnicoll Joe's,BAR,,,"2826 Markham Road, Scarborough","American, Bar Food",40.0,Scarborough
Second Cup,CAFÉ,,,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5","Cafe, Coffee and Tea, Frozen Yogurt",10.0,Scarborough
Gourmet Paradise,CASUAL DINING,,,"Silver Star, 633 Silver Star Boulevard, Unit 108, Scarborough","Sichuan, Chinese, Asian",30.0,Scarborough
Papa Joe's Bakery,BAKERY,,,"283 Morningside Avenue, Scarborough M1E3G1","Bakery, Caribbean",15.0,Scarborough
The Only Cuisine,CASUAL DINING,,,"4365 Sheppard Avenue East, Scarborough M1S 1T6",Xinjiang,25.0,Scarborough
Peppercorn Steak and Seafood,CASUAL DINING,,,"2290 Markham Road, Scarborough M1B 2W4","Steak, Seafood",45.0,Scarborough
Crown Pizza,QUICK BITES,,,"2901 Markham Road, Scarborough",Pizza,25.0,Scarborough
Thai,CASUAL DINING,,,"2480 Eglinton Avenue, Scarborough",Sri Lankan,45.0,Scarborough
Linghan Cream House,DESSERT PARLOR,,,"6055 Steeles Avenue East, Toronto M1X 0A7",Desserts,35.0,Scarborough
Taj Mahal Sweets & Restaurant,QUICK BITES,,,"1221 Markham Road, Scarborough M1H 3B4","Indian, Desserts",30.0,Scarborough
Grill It Up,Other,,,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5",Grill,25.0,Scarborough
Saleem Caravan Farm,QUICK BITES,,,"565 Markham Road, Scarborough M1H",Middle Eastern,20.0,Scarborough
Wing Machine,QUICK BITES,,,"2739 Eglinton Avenue, Scarborough",Fast Food,30.0,Scarborough
Little Greek,QUICK BITES,3.1,4.0,"Woodside Square, 1571 Sandhurst Avenue, Scarborough","Fast Food, Greek",20.0,Scarborough
Queen's Kitchen,QUICK BITES,,,"Chartwell Shopping Centre, 2301 Brimley Road, Scarborough M1S 5B8",Cantonese,25.0,Scarborough
StarLite,CASUAL DINING,,,"1157 Ellesmere Road, Scarborough M1P 2X6","Caribbean, Asian Fusion",35.0,Scarborough
Bow Bulgogi House,CASUAL DINING,,,"4002 Sheppard Avenue East, Scarborough M1S 4R5","Korean, Asian",40.0,Scarborough
Chinese Feast Restaurant,QUICK BITES,,,"4830 Sheppard Avenue East, Scarborough, GTA M1S 5M9","Hakka Chinese, Asian",20.0,Scarborough
Yuan Yuan,CASUAL DINING,,,"25 Glen Watford Drive, Scarborough M1S 2B7",Northern Chinese,25.0,Scarborough
Silver Fountain,QUICK BITES,,,"8 Glen Watford Drive, Scarborough, GTA M1S 2B7",Cantonese,15.0,Scarborough
Chubby's Sub,QUICK BITES,,,"1265 Morningside Avenue, Scarborough M1B 3V9",Fast Food,20.0,Scarborough
Taco Bell,QUICK BITES,,,"Malvern Town Centre, Ground Level, 31 Tapscott Road, Scarborough M1B 4Y7","Fast Food, Mexican",20.0,Scarborough
Datta Food,QUICK BITES,,,"585 Middlefield Road, Scarborough",Indian,15.0,Scarborough
Abubakr Halal Pizza & Chicken Wings,QUICK BITES,,,"2680 Lawrence Avenue East, Scarborough M1P 4Y4","Pizza, Fast Food",25.0,Scarborough
East Court & Mike's BBQ,QUICK BITES,,,"4400 Sheppard Avenue East, Scarborough M1S 1T8",Cantonese,35.0,Scarborough
China China,QUICK BITES,,,"2836 Victoria Park Avenue, Scarborough","Chinese, Asian",25.0,Scarborough
New Kalyani,QUICK BITES,,,"723 Kennedy Road, Scarborough M1K 2C6",Sri Lankan,20.0,Scarborough
Kornerstone's Bar & Grill,CASUAL DINING,,,"1601 Birchmount Road, Scarborough M1P2H6",Bar Food,55.0,Scarborough
Taste Good BBQ,QUICK BITES,,,"7 Glen Watford Drive, Scarborough M1S 2B7","Chinese, BBQ",20.0,Scarborough
SumiLicious Smoked Meat &; Deli,QUICK BITES,,,"5631 Steeles Avenue East Suite 5, Scarborough, Ontario, M1V 5P6",Sandwich,15.0,Scarborough
Asian Food Speciality,Other,,,"Chartwell Shopping Centre, 2301 Brimley Road, Scarborough M1S 3L6",Chinese,20.0,Scarborough
Shereen's Guyanese Bakery,BAKERY,,,"1053 Midland Avenue, Scarborough","Bakery, Guyanese, Caribbean, West Indian",10.0,Scarborough
Galito's,CASUAL DINING,,,Opening Soon,"Portuguese, African",30.0,Scarborough
Delicious Shawarma And Falafel,QUICK BITES,,,"2950 Birchmont Road, Scarborough M1W 3G5",Middle Eastern,,Scarborough
Malt N Salt Fish & Chips,QUICK BITES,,,"285 Lawson Road, Scarborough M1C 2J6",Fish and Chips,25.0,Scarborough
Kingston Road Pub & Grill,BAR,,,2761 Kingston Road,Bar Food,20.0,Scarborough
Everest Pizza,QUICK BITES,,,"2310 Eglinton Avenue, Scarborough","Pizza, Fast Food",25.0,Scarborough
Royal Congee Chinese Cuisine,CASUAL DINING,,,"4 Greystone Walk Drive, Scarborough M1K 5J2",Chinese,,Scarborough
Coffee Time,QUICK BITES,,,"821 Brimley Road, Scarborough M1J","Sandwich, Cafe",15.0,Scarborough
Piegus European Bakery,BAKERY,,,"3478 Lawrence Avenue East, Scarborough M1H 1A9","Bakery, European",15.0,Scarborough
Halibut House,QUICK BITES,,,"3483 Kingston Rd, Scarborough, ON M1M 1R9",Fish and Chips,15.0,Scarborough
Star,CASUAL DINING,,,3216 Eglinton Avenue E M1J 2H6,"Hakka Chinese, Indian",30.0,Scarborough
Zena's Diner,CASUAL DINING,,,"2693 Eglinton Avenue East, Scarborough","Canadian, Middle Eastern",40.0,Scarborough
Aroma Delight Palace,CASUAL DINING,,,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough M1V 3Z9",Northern Chinese,30.0,Scarborough
Swetha,QUICK BITES,,,"2633 Eglinton Avenue East, Scarborough","Sri Lankan, South Indian",30.0,Scarborough
4C Broast Chicken,QUICK BITES,,,"1758 Lawrence Avenue East, Scarborough M1R 2Y1",Fast Food,20.0,Scarborough
Luxmy,QUICK BITES,,,1849 Lawrence Avenue East,Indian,,Scarborough
Melt Grilled Cheese,QUICK BITES,,,"1515 Birchmount Road, Scarborough",Canadian,25.0,Scarborough
Michel's Bakery Cafe,BAKERY,,,"Scarborough Town Centre, 300 Borough Drive, Scarborough M1P 4P5","Cafe, Bakery",20.0,Scarborough
Feng Mao BBQ,CASUAL DINING,,,"4035 Gordon Baker Road, Scarborough M1W 3E8","Northern Chinese, Chinese, Asian",30.0,Scarborough
The Hot Duck,QUICK BITES,,,"25 Glen Watford Drive, Scarborough M1S 2B7",Chinese,15.0,Scarborough
Fruit Jungle,BEVERAGE SHOP,,,"8 Glen Watford Drive, Scarborough M1S 2B7","Bubble Tea, Beverages, Asian",15.0,Scarborough
Pizza Boys,QUICK BITES,,,"6055 Steeles Avenue East, Scarborough M1V 5P6",Pizza,25.0,Scarborough
The Quarry Cafe,CASUAL DINING,,,"2560 Gerrard St East, Toronto M1N 1W8",Canadian,35.0,Scarborough
Zain's Bakery,QUICK BITES,,,2677 Kennedy Road M1T 3H8,"Indian, Desserts",20.0,Scarborough
Angela's Caribbean Take-out,QUICK BITES,,,"3268 Finch Avenue East, Unit 1, Scarborough M1W3P7",Caribbean,20.0,Scarborough
Taste N Flavour,CASUAL DINING,,,"4637 Kingston Road, Scarborough","Thai, Indian",30.0,Scarborough
Fire Dutch Jamaican Takeout,FAST CASUAL,,,"4286 Kingston Rd, Scarborough, ON M1E 2M8",Jamaican,20.0,Scarborough
Big Bite,QUICK BITES,,,"459 Pharmacy Avenue, Scarborough",Fast Food,25.0,Scarborough
John Anderson Hamburger,QUICK BITES,,,"2832 Victoria Park Avenue, Scarborough",Fast Food,20.0,Scarborough
Peppercorn Steak & Seafood,CASUAL DINING,,,"2290 Markham Road, Scarborough M1B 2W4","Steak, Seafood",65.0,Scarborough
Mama May's Noodle Bar And Grill 美子米線,Other,,,"2347 Kennedy Road Suite 106 Scarborough, ON M1T 3T8","Vietnamese, Grill",30.0,Scarborough
Nando's,CASUAL DINING,,,"Kennedy Commons, 1, 15 William Kitchen Road, Scarborough, Toronto M1P 5B7","Portuguese, African",25.0,Scarborough
Shing Kee Kitchen,Other,,,"Midtown Plaza, 4227 Sheppard Avenue East, Scarborough",Cantonese,15.0,Scarborough
Yummi's Burger,QUICK BITES,,,"2020 Lawrence Avenue East, Scarborough M1R 2Z1","Fast Food, Iranian",30.0,Scarborough
Double Win Restaurant,CASUAL DINING,,,"Scarborough Village Mall, 3280 Midland Avenue, Scarborough M1V 0C7","Northern Chinese, Chinese, Asian",25.0,Scarborough
Niwan Rolls King,CASUAL DINING,,,"3260 Midland Avenue, Scarborough","Chinese, Asian",25.0,Scarborough
Shaanxi Legend,QUICK BITES,,,"Sky City Shopping Centre, D102, 3278 Midland Avenue, Scarborough","Chinese, Asian, Seafood",25.0,Scarborough
Whitesides Terrace Grill - Delta Toronto East,CASUAL DINING,,,"Delta Toronto East, 2035 Kennedy Road, Scarborough M1T 3G2",Grill,80.0,Scarborough
Tim Hortons,CAFÉ,,,2201 Eglinton Avenue East M1K5L1,Coffee and Tea,13.0,Scarborough
Full Yuan Seafood Restaurant,CASUAL DINING,,,"3833 Midland Avenue, Scarborough, GTA M1V 5L6",Cantonese,35.0,Scarborough
Eraa Catering & Bakery,BAKERY,,,"5930 Finch Avenue E, Scarborough M1B 6B2","Bakery, Indian",,Scarborough
Al Mac's Bar & Grill,BAR,,,2459 Kingston Road,"Bar Food, Grill",25.0,Scarborough
Mrs. Bridges British Bakery,BAKERY,,,"Eglinton Square, Ground Floor, 1 Eglinton Square","Bakery, British",10.0,Scarborough
Licken Chicken,QUICK BITES,,,"1027 Markham Road, Scarborough M1H2Y5",Fast Food,20.0,Scarborough
Chinese Bakery,BAKERY,,,"Silver Star, 633 Silver Star Boulevard, Scarborough","Bakery, Chinese",10.0,Scarborough
Pizza Wings,QUICK BITES,,,"5633 Finch Avenue East, Scarborough M1B 5K9","Pizza, Fast Food",25.0,Scarborough
Mami's Philippine Cuisine,Other,,,"Oriental Centre, 4438 Sheppard Avenue East, Scarborough M1S 1V2",Filipino,20.0,Scarborough
Rain & Sunny Restaurant,CASUAL DINING,,,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough M1V 3Z9",Northern Chinese,,Scarborough
Aroma Bakery,BAKERY,,,"19 Milliken Boulevard, Scarborough M1V 2R4",Bakery,,Scarborough
Dhaka Biryani House,QUICK BITES,,,"3315 Danforth Avenue, Scarborough",Bangladeshi,20.0,Scarborough
Yogi's Pizza & Wings,QUICK BITES,,,"400 Sewells Road, Scarborough M1B 5H3",Pizza,20.0,Scarborough
Bliss Lebanese Cuisine,CASUAL DINING,,,"925 Warden Avenue, Scarborough M1L 4C5","Lebanese, Mediterranean, Middle Eastern",25.0,Scarborough
Rouge Bakery,BAKERY,,,"1145 Morningside Avenue, Scarborough","Bakery, Sri Lankan",15.0,Scarborough
Roti Lady,CASUAL DINING,,,3545 St Clair Avenue E M1K 1L6,"Caribbean, Jamaican",,Scarborough
Floga By Mr. Greek,CASUAL DINING,,,"1957 Kennedy Road, Scarborough, ON M1P 2L9",Greek,25.0,Scarborough
Buddy HK Cafe,CASUAL DINING,,,"2950 Birchmount Road, Scarborough M1W 3G5","Hong Kong Style, Chinese",25.0,Scarborough
Asian Gourmet,QUICK BITES,,,"Cedarbrae Mall, Food Court, 3495 Lawrence Avenue East, Scarborough M1H 1B3",Chinese,20.0,Scarborough
Bread King Bakeries,BAKERY,,,"Birchmount Plaza, 462 Birchmount Road, Scarborough",Bakery,10.0,Scarborough
Dogfish Bar & Grill,CASUAL DINING,,,"7 Brimley Road South, Scarborough","Seafood, Bar Food",,Scarborough
Yiden Garden,CASUAL DINING,,,1873 Lawrence Avenue East,"Chinese, Asian",15.0,Scarborough
Juicy Tea House,BEVERAGE SHOP,,,"4002 Sheppard Avenue East, Scarborough","Bubble Tea, Beverages",15.0,Scarborough
Red Fox Bar & Grill,CASUAL DINING,,,"9390 Sheppard Avenue East, Scarborough M1B 5R5",Bar Food,40.0,Scarborough
Sheriff Broaster Chicken,QUICK BITES,,,"2761 Markham Road, Scarborough",Fast Food,20.0,Scarborough
Sunset Caribbean,QUICK BITES,,,3745 Lawrence Avenue East,Caribbean,25.0,Scarborough
Bread Master,BAKERY,,,"Malvern Town Centre, Lower Level, 31 Tapscott Road, Scarborough M1B 4Y7",Bakery,15.0,Scarborough
Dem Boyz Caribbean Cookhouse,QUICK BITES,,,"773 Warden Avenue, Scarborough",Caribbean,25.0,Scarborough
SS Kitchen,CASUAL DINING,,,"515 East Avenue, Scarborough M1C 2X1",Chinese,30.0,Scarborough
Cafe La Roche,CASUAL DINING,,,2139 Lawrence Avenue East,Middle Eastern,,Scarborough
Le Beirut Shisha Cafe,CAFÉ,,,"1585 Warden Avenue, Scarborough",Cafe,,Scarborough
City fried Chicken and Pizza,QUICK BITES,,,"2231 Victoria Park Avenue, Scarborough M1R 1V8","Pizza, Fast Food",15.0,Scarborough
Gusto Pizza,QUICK BITES,,,"1 Bonis Avenue, Scarborough M1T 2T9","Pizza, Fast Food",25.0,Scarborough
Nando's,CASUAL DINING,,,"Kennedy Commons, 1, 15 William Kitchen Road",Portuguese,25.0,Scarborough
HaveMore Indian Restaurant,CASUAL DINING,,,"571 Sandhurst Circle, Unit B6, Toronto ON M1V 1V2",Indian,30.0,Scarborough
New Canton Kitchen,QUICK BITES,,,"Silver Star, 633 Silver Star Boulevard, Scarborough","Chinese, Asian",20.0,Scarborough
Hung Food Cooking,Other,,,"Dragon Centre, 23 Geln Watford Drive, Scarborough M1S 2B7",Chinese,15.0,Scarborough
Baker's Best Bakery,BAKERY,,,"4915 Steeles Avenue East, Unit 7, Scarborough M1V 4Z3",Bakery,15.0,Scarborough
Kitchen King,CASUAL DINING,,,"885 Progress Ave, Unit 108, Scarborough, ON M1H 3G3 M1S 3A7",Jamaican,30.0,Scarborough
Red House Bakery,BAKERY,,,"11 Glen Waterford Drive, Scarborough M1S 2B7","Chinese, Bakery",15.0,Scarborough
Super Tikka House,QUICK BITES,,,"1515 Birchmount Road, Scarborough","Indian, Pakistani",25.0,Scarborough
Jesse's Cafe,BAR,,,"1473 Kingston Road, Scarborough",Bar Food,45.0,Scarborough
Dosa Rama,CASUAL DINING,,,2901 Markham Road 17 & 18 M1X 0B6,Indian,,Scarborough
"Kennedy Road, Scarborough",Other,,,CUISINES:,Japanese,43.0,Scarborough
Warraich Meats,QUICK BITES,,,Opening Soon,"Indian, Pakistani",35.0,Scarborough
Aladdin Sweets & Grill,QUICK BITES,,,"Birchmount Plaza, 462 Birchmount Road, Scarborough","Bangladeshi, Indian, Desserts",35.0,Scarborough
Jasmine Chinese Food,QUICK BITES,,,"Bridlewood Mall, Second Floor, 2900 Warden Avenue, Scarborough M1W 2S8","Chinese, Asian",15.0,Scarborough
Chris Bread Bakery,BAKERY,,,"2617 Eglinton Avenue, Scarborough","Bakery, Sri Lankan",,Scarborough
Aroma Bakery,QUICK BITES,,,"Splendid China Tower, 4675 Steeles Avenue East, Scarborough M1V 4S4","Chinese, Bakery",10.0,Scarborough
"Lawrence Avenue East, Scarborough",Other,,,CUISINES:,Indian,30.0,Scarborough
Maloney's Tavern,BAR,,,"117 Ellesmere Road, Scarborough M1R 4C3",Bar Food,25.0,Scarborough
Ahmutha Surabi,QUICK BITES,,,2847 Lawrence Street East,Sri Lankan,15.0,Scarborough
Ghandill Bakery,BAKERY,,,"1939 Victoria Park, Scarborough",Bakery,15.0,Scarborough
Bistro Manila,BAR,,,"4455 Sheppard Avenue East, Unit 8-9, Scarborough M1S 3G9","Bar Food, Filipino",,Scarborough
Fortune Bakery,BAKERY,,,"287 Port Union Road, Scarborough M1C 2L4",Bakery,15.0,Scarborough
Meena's Fine Foods,BAKERY,,,"1295 Morningside Avenue, Toronto M1B",Indian,,Scarborough
Meli Baklava & Chocolate Bar,DESSERT PARLOR,,,"21 Progress Avenue, Unit 9 , Scarborough","Desserts, Middle Eastern",15.0,Scarborough
Mystic Restaurant,CASUAL DINING,,,"2570 Eglinton Avenue East, Scarborough","Caribbean, Chinese, Asian",40.0,Scarborough
Ka Wor Yuen BBQ,QUICK BITES,,,"Scarborough Village Mall, 3290 Midland Avenue, Scarborough M1V 3Z9","Cantonese, Chinese, Asian",20.0,Scarborough
My Father's Place,QUICK BITES,,,"1534 Warden Avenue East, Scarborough","Jamaican, Fast Food",20.0,Scarborough
David's Tea,BEVERAGE SHOP,,,"Scarborough Town Centre, 300 Borough Drive, Scarborough M1P 4P5","Tea, Beverages",15.0,Scarborough
6 Nites KTV,BAR,,,"3477 Kennnedy Road, Scarborough",Bar Food,50.0,Scarborough
J & D Hamburgers,QUICK BITES,,,"3244 Danforth Avenue, Scarborough","Fast Food, Chinese",20.0,Scarborough
Booster Juice,BEVERAGE SHOP,,,"4525 Kingston Road, Scarborough M1E2N7","Juices, Beverages, Healthy Food",20.0,Scarborough
Spice and Aroma,QUICK BITES,,,"108 Corporate Drive, Unit 22, Scarborough M1H 3J1","Sichuan, Japanese",25.0,Scarborough
M & F Caribbean Foods,QUICK BITES,,,"200 Bellamy Road, Scarborough",Caribbean,,Scarborough
Godiva Chocolatier,DESSERT PARLOR,,,"Scarborough Town Centre, 300 Borough Drive, Scarborough M1P 4P5",Desserts,25.0,Scarborough
85 C Sugar Time,DESSERT PARLOR,,,"Sky City Shopping Centre, 3250 Midland Avenue, Scarborough","Desserts, Cafe, Chinese, Asian",20.0,Scarborough
Quiznos,QUICK BITES,,,"900 Warden Avenue, Scarborough M1L4W6",Fast Food,25.0,Scarborough
Pacific Wok & Grill,Other,,,"Woodside Square, Food Court, First Floor, 1571 Sandhurst Circle, Scarborough M1V 1V2",Chinese,25.0,Scarborough
Just Love Caribbean Restaurant & Bar,QUICK BITES,,,"1344 Kennedy Road, Scarborough","Caribbean, Fast Food",30.0,Scarborough
HD Cake Pastry House,DESSERT PARLOR,,,"1415 Kennedy Road, Scarborough","Bakery, Desserts",15.0,Scarborough
Freshly Squeezed,BEVERAGE SHOP,,,"Scarborough Town Centre, 300 Borough Drive, Scarborough M1P 4P5","Juices, Beverages",15.0,Scarborough
Mac's Sushi,QUICK BITES,,,"Scarborough Town Centre, Second Floor, 300 Borough Drive, Scarborough M1P 4P5","Sushi, Japanese",25.0,Scarborough
Vanellis,QUICK BITES,,,"Scarborough Town Centre, Food Court, 300 Borough Drive, Scarborough M1P 4P5","Pizza, Fast Food, Italian",25.0,Scarborough
Bite Of China,CASUAL DINING,,,"1883 McNicoll Avenue, Unit 7-11, Scarborough M1V 5M3",Northern Chinese,30.0,Scarborough
Hot Party Restaurant,CASUAL DINING,,,"Scarborough Village Mall, 3290 Midland Avenue, Scarborough M1V 3Z9","Chinese, Asian",30.0,Scarborough
Gino's Pizza,QUICK BITES,,,"900 Progress Avenue, Scarborough","Pizza, Fast Food",30.0,Scarborough
Merigold,CASUAL DINING,,,2845 Lawrence Avenue East,"West Indian, Caribbean",25.0,Scarborough
Tropical Breeze,CASUAL DINING,,,"1215 Ellesmere Road, Scarborough M1P 2X4",Caribbean,50.0,Scarborough
Mediterranean Munchies,QUICK BITES,,,2367 Kingston Road,"Mediterranean, Fast Food",25.0,Scarborough
Dounia,QUICK BITES,,,"1331 Warden Avenue, Unit 1, Scarborough M1R5A8",Lebanese,25.0,Scarborough
Jeon Ju Hyang Restaurant,CASUAL DINING,,,"325 Bamburgh Circle, Scarborough M1W 3Y1",Korean,25.0,Scarborough
Sunset Grill,CASUAL DINING,,,"37 William Kitchen Rd, Scarborough, ON M1O 5B7","American, Bagels, Burger, Cafe, Coffee and Tea, Desserts, Grill, Vegetarian",25.0,Scarborough
